path,string
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189265\1189265-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189265 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189265)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Viton        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189267\1189267-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189267 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189267)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189268\1189268-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189268 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189268)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189269\1189269-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189269 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189269)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  EPDM        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189270\1189270-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189270 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189270)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Viton        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189272\1189272-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189272 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189272)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 020   Adapter 2 Flat end   O-Ring / Gasket /  EPDM        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189273\1189273-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189273 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189273)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  EPDM        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189274\1189274-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189274 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189274)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189286\1189286-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189286 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189286)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  EPDM        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189287\1189287-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189287 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189287)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189288\1189288-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189288 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189288)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Viton        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189289\1189289-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189289 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189289)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189290\1189290-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189290 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189290)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Viton        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189291\1189291-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189291 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189291)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189294\1189294-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189294 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189294)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  EPDM        Length in inch 30   Length in cm 76.2   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189301\1189301-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189301 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189301)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 30   Length in cm 76.2   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189302\1189302-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189302 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189302)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Viton        Length in inch 30   Length in cm 76.2   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189309\1189309-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189309 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189309)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 40   Length in cm 101.6   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189310\1189310-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189310 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189310)    Brand SUEZ Flotrex AP   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 40   Length in cm 101.6   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189313\1189313-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189313 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189313)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  EPDM        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189314\1189314-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189314 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189314)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189315\1189315-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189315 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189315)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  Viton        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189327\1189327-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189327 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189327)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 213   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189329\1189329-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189329 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189329)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  EPDM        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189330\1189330-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189330 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189330)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189331\1189331-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189331 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189331)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Viton        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189332\1189332-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189332 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189332)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Viton        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189333\1189333-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189333 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189333)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189334\1189334-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189334 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189334)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 226   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189338\1189338-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189338 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189338)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 020   Adapter 2 Flat end   O-Ring / Gasket /  EPDM        Length in inch 10   Length in cm 25.4   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189339\1189339-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189339 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189339)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  EPDM        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189350\1189350-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189350 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189350)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 213   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189355\1189355-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189355 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189355)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 20   Length in cm 50.8   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
"lenntech-selection-suez\lenntech-suez\products\SUEZ-Flotrex-AP\1189360\1189360-FAP961BBS,9.95-pleated-filter-with-polypropylene-microfiber-media\index.html"," SUEZ Flotrex AP 1189360 FAP961BBS,9.95"" pleated filter with polypropylene microfiber media (1189360)    Brand SUEZ Flotrex AP   Pore Size µ 40   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 Gasket   Adapter 2 Gasket   O-Ring / Gasket /  EPDM        Length in inch 30   Length in cm 76.2   outer diameter inch Ø2.75   outer diameter cm Ø70.0              "
